prefix_family_id,prompt_id,vertical,memory_mode,total_input_tokens_estimated,exact_shared_prefix_tokens_estimated,variable_suffix_tokens_estimated,reusable_token_ratio_estimated,tokenizer,measurement_type
prefix_family_b797a07febd8,retail_scaleup_2000_0017,retail,mm2_hybrid_top5,456,28,428,0.061404,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0018,retail,mm2_hybrid_top5,574,28,546,0.04878,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0019,retail,mm2_hybrid_top5,419,28,391,0.066826,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0020,retail,mm2_hybrid_top5,404,28,376,0.069307,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0021,retail,mm2_hybrid_top5,430,28,402,0.065116,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0022,retail,mm2_hybrid_top5,390,28,362,0.071795,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0023,retail,mm2_hybrid_top5,406,28,378,0.068966,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0024,retail,mm2_hybrid_top5,441,28,413,0.063492,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0025,retail,mm2_hybrid_top5,284,28,256,0.098592,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0026,retail,mm2_hybrid_top5,430,28,402,0.065116,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0027,retail,mm2_hybrid_top5,346,28,318,0.080925,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0028,retail,mm2_hybrid_top5,532,28,504,0.052632,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0029,retail,mm2_hybrid_top5,430,28,402,0.065116,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0030,retail,mm2_hybrid_top5,434,28,406,0.064516,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0031,retail,mm2_hybrid_top5,419,28,391,0.066826,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0032,retail,mm2_hybrid_top5,434,28,406,0.064516,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0033,retail,mm2_hybrid_top5,455,28,427,0.061538,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0034,retail,mm2_hybrid_top5,485,28,457,0.057732,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0035,retail,mm2_hybrid_top5,468,28,440,0.059829,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0036,retail,mm2_hybrid_top5,599,28,571,0.046745,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0037,retail,mm2_hybrid_top5,562,28,534,0.049822,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0038,retail,mm2_hybrid_top5,608,28,580,0.046053,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0039,retail,mm2_hybrid_top5,621,28,593,0.045089,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0040,retail,mm2_hybrid_top5,578,28,550,0.048443,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0041,retail,mm2_hybrid_top5,445,28,417,0.062921,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0042,retail,mm2_hybrid_top5,582,28,554,0.04811,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0043,retail,mm2_hybrid_top5,495,28,467,0.056566,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0044,retail,mm2_hybrid_top5,502,28,474,0.055777,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0045,retail,mm2_hybrid_top5,506,28,478,0.055336,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0046,retail,mm2_hybrid_top5,599,28,571,0.046745,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0047,retail,mm2_hybrid_top5,472,28,444,0.059322,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0048,retail,mm2_hybrid_top5,694,28,666,0.040346,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0049,retail,mm2_hybrid_top5,506,28,478,0.055336,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0050,retail,mm2_hybrid_top5,495,28,467,0.056566,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0051,retail,mm2_hybrid_top5,537,28,509,0.052142,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0052,retail,mm2_hybrid_top5,545,28,517,0.051376,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0053,retail,mm2_hybrid_top5,688,28,660,0.040698,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0054,retail,mm2_hybrid_top5,334,28,306,0.083832,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0055,retail,mm2_hybrid_top5,404,28,376,0.069307,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0056,retail,mm2_hybrid_top5,408,28,380,0.068627,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0057,retail,mm2_hybrid_top5,445,28,417,0.062921,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0058,retail,mm2_hybrid_top5,646,28,618,0.043344,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0059,retail,mm2_hybrid_top5,389,28,361,0.071979,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0060,retail,mm2_hybrid_top5,334,28,306,0.083832,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0061,retail,mm2_hybrid_top5,542,28,514,0.051661,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0062,retail,mm2_hybrid_top5,412,28,384,0.067961,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0063,retail,mm2_hybrid_top5,429,28,401,0.065268,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0064,retail,mm2_hybrid_top5,422,28,394,0.066351,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0065,retail,mm2_hybrid_top5,384,28,356,0.072917,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0066,retail,mm2_hybrid_top5,451,28,423,0.062084,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0067,retail,mm2_hybrid_top5,468,28,440,0.059829,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0068,retail,mm2_hybrid_top5,464,28,436,0.060345,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0069,retail,mm2_hybrid_top5,452,28,424,0.061947,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0070,retail,mm2_hybrid_top5,434,28,406,0.064516,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0071,retail,mm2_hybrid_top5,414,28,386,0.067633,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0072,retail,mm2_hybrid_top5,423,28,395,0.066194,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0073,retail,mm2_hybrid_top5,511,28,483,0.054795,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0074,retail,mm2_hybrid_top5,421,28,393,0.066508,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0075,retail,mm2_hybrid_top5,374,28,346,0.074866,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0076,retail,mm2_hybrid_top5,419,28,391,0.066826,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0077,retail,mm2_hybrid_top5,445,28,417,0.062921,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0078,retail,mm2_hybrid_top5,450,28,422,0.062222,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0079,retail,mm2_hybrid_top5,422,28,394,0.066351,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0080,retail,mm2_hybrid_top5,350,28,322,0.08,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0081,retail,mm2_hybrid_top5,539,28,511,0.051948,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0082,retail,mm2_hybrid_top5,434,28,406,0.064516,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0083,retail,mm2_hybrid_top5,611,28,583,0.045827,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0084,retail,mm2_hybrid_top5,410,28,382,0.068293,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0085,retail,mm2_hybrid_top5,414,28,386,0.067633,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0086,retail,mm2_hybrid_top5,470,28,442,0.059574,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0087,retail,mm2_hybrid_top5,346,28,318,0.080925,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0088,retail,mm2_hybrid_top5,529,28,501,0.05293,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0089,retail,mm2_hybrid_top5,400,28,372,0.07,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0090,retail,mm2_hybrid_top5,424,28,396,0.066038,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0091,retail,mm2_hybrid_top5,478,28,450,0.058577,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0092,retail,mm2_hybrid_top5,401,28,373,0.069825,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0093,retail,mm2_hybrid_top5,336,28,308,0.083333,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0094,retail,mm2_hybrid_top5,411,28,383,0.068127,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0095,retail,mm2_hybrid_top5,394,28,366,0.071066,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0096,retail,mm2_hybrid_top5,444,28,416,0.063063,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0097,retail,mm2_hybrid_top5,434,28,406,0.064516,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0098,retail,mm2_hybrid_top5,512,28,484,0.054688,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0099,retail,mm2_hybrid_top5,279,28,251,0.100358,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0100,retail,mm2_hybrid_top5,444,28,416,0.063063,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0101,retail,mm2_hybrid_top5,484,28,456,0.057851,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0102,retail,mm2_hybrid_top5,477,28,449,0.0587,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0103,retail,mm2_hybrid_top5,436,28,408,0.06422,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0104,retail,mm2_hybrid_top5,414,28,386,0.067633,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0105,retail,mm2_hybrid_top5,406,28,378,0.068966,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0106,retail,mm2_hybrid_top5,533,28,505,0.052533,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0107,retail,mm2_hybrid_top5,434,28,406,0.064516,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0108,retail,mm2_hybrid_top5,557,28,529,0.050269,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0109,retail,mm2_hybrid_top5,410,28,382,0.068293,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0110,retail,mm2_hybrid_top5,424,28,396,0.066038,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0111,retail,mm2_hybrid_top5,451,28,423,0.062084,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0112,retail,mm2_hybrid_top5,434,28,406,0.064516,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0113,retail,mm2_hybrid_top5,362,28,334,0.077348,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0114,retail,mm2_hybrid_top5,353,28,325,0.07932,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0115,retail,mm2_hybrid_top5,414,28,386,0.067633,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0116,retail,mm2_hybrid_top5,627,28,599,0.044657,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0117,retail,mm2_hybrid_top5,423,28,395,0.066194,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0118,retail,mm2_hybrid_top5,531,28,503,0.052731,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0119,retail,mm2_hybrid_top5,441,28,413,0.063492,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0120,retail,mm2_hybrid_top5,334,28,306,0.083832,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0121,retail,mm2_hybrid_top5,542,28,514,0.051661,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0122,retail,mm2_hybrid_top5,412,28,384,0.067961,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0123,retail,mm2_hybrid_top5,429,28,401,0.065268,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0124,retail,mm2_hybrid_top5,422,28,394,0.066351,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0125,retail,mm2_hybrid_top5,384,28,356,0.072917,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0126,retail,mm2_hybrid_top5,342,28,314,0.081871,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0127,retail,mm2_hybrid_top5,423,28,395,0.066194,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0128,retail,mm2_hybrid_top5,396,28,368,0.070707,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0129,retail,mm2_hybrid_top5,433,28,405,0.064665,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0130,retail,mm2_hybrid_top5,414,28,386,0.067633,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0131,retail,mm2_hybrid_top5,397,28,369,0.070529,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0132,retail,mm2_hybrid_top5,291,28,263,0.09622,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0133,retail,mm2_hybrid_top5,446,28,418,0.06278,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0134,retail,mm2_hybrid_top5,463,28,435,0.060475,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0135,retail,mm2_hybrid_top5,452,28,424,0.061947,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0136,retail,mm2_hybrid_top5,452,28,424,0.061947,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0137,retail,mm2_hybrid_top5,418,28,390,0.066986,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0138,retail,mm2_hybrid_top5,461,28,433,0.060738,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0139,retail,mm2_hybrid_top5,410,28,382,0.068293,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0140,retail,mm2_hybrid_top5,414,28,386,0.067633,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0141,retail,mm2_hybrid_top5,567,28,539,0.049383,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0142,retail,mm2_hybrid_top5,423,28,395,0.066194,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0143,retail,mm2_hybrid_top5,588,28,560,0.047619,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0144,retail,mm2_hybrid_top5,279,28,251,0.100358,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0145,retail,mm2_hybrid_top5,414,28,386,0.067633,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0146,retail,mm2_hybrid_top5,368,28,340,0.076087,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0147,retail,mm2_hybrid_top5,357,28,329,0.078431,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0148,retail,mm2_hybrid_top5,618,28,590,0.045307,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0149,retail,mm2_hybrid_top5,452,28,424,0.061947,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0150,retail,mm2_hybrid_top5,404,28,376,0.069307,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0151,retail,mm2_hybrid_top5,430,28,402,0.065116,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0152,retail,mm2_hybrid_top5,445,28,417,0.062921,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0153,retail,mm2_hybrid_top5,336,28,308,0.083333,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0154,retail,mm2_hybrid_top5,411,28,383,0.068127,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0155,retail,mm2_hybrid_top5,394,28,366,0.071066,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0156,retail,mm2_hybrid_top5,444,28,416,0.063063,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0157,retail,mm2_hybrid_top5,434,28,406,0.064516,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0158,retail,mm2_hybrid_top5,512,28,484,0.054688,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0159,retail,mm2_hybrid_top5,334,28,306,0.083832,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0160,retail,mm2_hybrid_top5,404,28,376,0.069307,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0161,retail,mm2_hybrid_top5,408,28,380,0.068627,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0162,retail,mm2_hybrid_top5,445,28,417,0.062921,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0163,retail,mm2_hybrid_top5,646,28,618,0.043344,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0164,retail,mm2_hybrid_top5,389,28,361,0.071979,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0165,retail,mm2_hybrid_top5,284,28,256,0.098592,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0166,retail,mm2_hybrid_top5,516,28,488,0.054264,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0167,retail,mm2_hybrid_top5,488,28,460,0.057377,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0168,retail,mm2_hybrid_top5,454,28,426,0.061674,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0169,retail,mm2_hybrid_top5,452,28,424,0.061947,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0170,retail,mm2_hybrid_top5,398,28,370,0.070352,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0171,retail,mm2_hybrid_top5,481,28,453,0.058212,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0172,retail,mm2_hybrid_top5,423,28,395,0.066194,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0173,retail,mm2_hybrid_top5,420,28,392,0.066667,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0174,retail,mm2_hybrid_top5,377,28,349,0.074271,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0175,retail,mm2_hybrid_top5,404,28,376,0.069307,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0176,retail,mm2_hybrid_top5,603,28,575,0.046434,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0177,retail,mm2_hybrid_top5,291,28,263,0.09622,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0178,retail,mm2_hybrid_top5,531,28,503,0.052731,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0179,retail,mm2_hybrid_top5,342,28,314,0.081871,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0180,retail,mm2_hybrid_top5,344,28,316,0.081395,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0181,retail,mm2_hybrid_top5,632,28,604,0.044304,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0182,retail,mm2_hybrid_top5,456,28,428,0.061404,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0183,retail,mm2_hybrid_top5,406,28,378,0.068966,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0184,retail,mm2_hybrid_top5,422,28,394,0.066351,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0185,retail,mm2_hybrid_top5,424,28,396,0.066038,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0186,retail,mm2_hybrid_top5,342,28,314,0.081871,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0187,retail,mm2_hybrid_top5,423,28,395,0.066194,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0188,retail,mm2_hybrid_top5,396,28,368,0.070707,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0189,retail,mm2_hybrid_top5,433,28,405,0.064665,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0190,retail,mm2_hybrid_top5,414,28,386,0.067633,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0191,retail,mm2_hybrid_top5,397,28,369,0.070529,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0192,retail,mm2_hybrid_top5,346,28,318,0.080925,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0193,retail,mm2_hybrid_top5,529,28,501,0.05293,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0194,retail,mm2_hybrid_top5,400,28,372,0.07,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0195,retail,mm2_hybrid_top5,424,28,396,0.066038,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0196,retail,mm2_hybrid_top5,478,28,450,0.058577,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0197,retail,mm2_hybrid_top5,401,28,373,0.069825,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0198,retail,mm2_hybrid_top5,450,28,422,0.062222,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0199,retail,mm2_hybrid_top5,445,28,417,0.062921,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0200,retail,mm2_hybrid_top5,462,28,434,0.060606,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0201,retail,mm2_hybrid_top5,473,28,445,0.059197,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0202,retail,mm2_hybrid_top5,456,28,428,0.061404,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0203,retail,mm2_hybrid_top5,400,28,372,0.07,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0204,retail,mm2_hybrid_top5,410,28,382,0.068293,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0205,retail,mm2_hybrid_top5,404,28,376,0.069307,repo_regex_tokenizer_v1,estimated
prefix_family_b797a07febd8,retail_scaleup_2000_0206,retail,mm2_hybrid_top5,443,28,415,0.063205,repo_regex_tokenizer_v1,estimated
